id,label,x,y,cluster,weight<Links>,weight<Total link strength>,weight<Documents>,weight<Citations>,weight<Norm. citations>,score<Avg. pub. year>,score<Avg. citations>,score<Avg. norm. citations>
9922820,,-175.6575,51.9569,21,0,0,0,0,0,0,0,0
9922825,,-175.865,51.9636,21,0,0,0,0,0,0,0,0
9922830,,179.7375,51.903,21,0,0,0,0,0,0,0,0
9922835,,177.605,51.9203,21,0,0,0,0,0,0,0,0
9922840,,-176.0461,52.1022,21,0,0,0,0,0,0,0,0
9922845,,-173.5159,52.1069,21,0,0,0,0,0,0,0,0
9922850,,-172.3884,52.2897,21,0,0,0,0,0,0,0,0
9922855,,-175.3358,52.0142,21,0,0,0,0,0,0,0,0
9922860,,173.3752,52.3994,21,0,0,0,0,0,0,0,0
9922865,,-171.2353,52.4508,21,0,0,0,0,0,0,0,0
9922870,,174.1778,52.7056,21,0,0,0,0,0,0,0,0
9922875,,-170.18,52.7839,21,0,0,0,0,0,0,0,0
9922880,,-169.7812,52.8853,21,0,0,0,0,0,0,0,0
9922885,,-170.0408,52.853,21,0,0,0,0,0,0,0,0
9922890,,-169.7245,52.9433,21,0,0,0,0,0,0,0,0
9922895,,-169.0867,52.8281,21,0,0,0,0,0,0,0,0
9922900,,-166.2933,53.7931,21,0,0,0,0,0,0,0,0
9922905,,-166.7528,53.4464,21,0,0,0,0,0,0,0,0
9922910,,-165.2517,54.0761,21,0,0,0,0,0,0,0,0
9922915,,-164.9656,54.0753,21,0,0,0,0,0,0,0,0
9922920,,-165.9383,54.2205,21,0,0,0,0,0,0,0,0
9922925,,-165.5606,54.1103,21,0,0,0,0,0,0,0,0
9922930,,-162.5439,54.3814,21,0,0,0,0,0,0,0,0
9922935,,-132.7811,54.9253,21,0,0,0,0,0,0,0,0
9922940,,-159.2069,54.9244,21,0,0,0,0,0,0,0,0
9922945,,-163.0486,54.6683,21,0,0,0,0,0,0,0,0
9922950,,-162.4344,54.9311,21,0,0,0,0,0,0,0,0
9922955,,-131.2364,54.9953,21,0,0,0,0,0,0,0,0
9922960,,-159.4342,54.9405,21,0,0,0,0,0,0,0,0
9922965,,-132.6747,55.0331,21,0,0,0,0,0,0,0,0
9922970,,-131.3722,55.0136,21,0,0,0,0,0,0,0,0
9922975,,-133.1956,55.2303,21,0,0,0,0,0,0,0,0
9922980,,-159.5195,55.0642,21,0,0,0,0,0,0,0,0
9922985,,-159.8433,55.1325,21,0,0,0,0,0,0,0,0
9922990,,-133.4395,55.3019,21,0,0,0,0,0,0,0,0
9922995,,-160.347,55.3686,21,0,0,0,0,0,0,0,0
9923000,,-160.6956,55.4,21,0,0,0,0,0,0,0,0
9923005,,-131.725,55.1347,21,0,0,0,0,0,0,0,0
9923010,,-163.1947,55.4219,21,0,0,0,0,0,0,0,0
9923015,,-160.2497,55.4631,21,0,0,0,0,0,0,0,0
9923020,,-133.505,55.4272,21,0,0,0,0,0,0,0,0
9923025,,-133.2895,55.4758,21,0,0,0,0,0,0,0,0
9923030,,-133.6778,55.7842,21,0,0,0,0,0,0,0,0
9923035,,-133.2155,55.8619,21,0,0,0,0,0,0,0,0
9923040,,-158.8642,55.8039,21,0,0,0,0,0,0,0,0
9923045,,-155.5803,55.7744,21,0,0,0,0,0,0,0,0
9923050,,-133.9272,55.9119,21,0,0,0,0,0,0,0,0
9923055,,-131.4617,55.2861,21,0,0,0,0,0,0,0,0
9923060,,-131.265,55.9608,21,0,0,0,0,0,0,0,0
9923065,,-131.5195,55.9155,21,0,0,0,0,0,0,0,0
9923070,,-133.9311,56.2883,21,0,0,0,0,0,0,0,0
9923075,,-132.1442,55.4805,21,0,0,0,0,0,0,0,0
9923080,,-132.0039,54.6905,21,0,0,0,0,0,0,0,0
9923085,,-132.9084,55.628,21,0,0,0,0,0,0,0,0
9923090,,-133.4886,56.3369,21,0,0,0,0,0,0,0,0
9923095,,-132.0945,56.0933,21,0,0,0,0,0,0,0,0
9923100,,-132.5009,56.3533,21,0,0,0,0,0,0,0,0
9923105,,-132.0561,56.1114,21,0,0,0,0,0,0,0,0
9923110,,-153.8739,56.5533,21,0,0,0,0,0,0,0,0
9923115,,-156.9966,56.5556,21,0,0,0,0,0,0,0,0
9923120,,-154.4814,56.6017,21,0,0,0,0,0,0,0,0
9923125,,-154.3525,56.5417,21,0,0,0,0,0,0,0,0
9923130,,-169.7861,56.6139,21,0,0,0,0,0,0,0,0
9923135,,-132.7731,56.4947,21,0,0,0,0,0,0,0,0
9923140,,-133.6914,56.5997,21,0,0,0,0,0,0,0,0
9923145,,-134.0656,56.3058,21,0,0,0,0,0,0,0,0
9923150,,-133.3178,56.9939,21,0,0,0,0,0,0,0,0
9923155,,-133.697,56.8319,21,0,0,0,0,0,0,0,0
9923160,,-153.2534,56.9983,21,0,0,0,0,0,0,0,0
9923165,,-170.1661,57.1633,21,0,0,0,0,0,0,0,0
9923170,,-135.7105,57.3236,21,0,0,0,0,0,0,0,0
9923175,,-135.6728,57.3519,21,0,0,0,0,0,0,0,0
9923180,,-134.7925,57.3003,21,0,0,0,0,0,0,0,0
9923185,,-153.2089,57.8125,21,0,0,0,0,0,0,0,0
9923190,,-153.1169,57.95,21,0,0,0,0,0,0,0,0
9923195,,-152.9561,57.2539,21,0,0,0,0,0,0,0,0
9923200,,-153.9797,56.7386,21,0,0,0,0,0,0,0,0
9923205,,-154.8011,57.2861,21,0,0,0,0,0,0,0,0
9923210,,-153.9283,57.8111,21,0,0,0,0,0,0,0,0
9923215,,-153.1506,57.8639,21,0,0,0,0,0,0,0,0
9923220,,-152.8878,57.9911,21,0,0,0,0,0,0,0,0
9923225,,-136.3306,58.0103,21,0,0,0,0,0,0,0,0
9923230,,-134.9303,58.028,21,0,0,0,0,0,0,0,0
9923235,,-134.9217,57.7569,21,0,0,0,0,0,0,0,0
9923240,,-136.4122,57.8158,21,0,0,0,0,0,0,0,0
9923245,,-151.8967,58.1942,21,0,0,0,0,0,0,0,0
9923250,,-134.6839,58.2983,21,0,0,0,0,0,0,0,0
9923255,,-153.2314,58.1692,21,0,0,0,0,0,0,0,0
9923260,,-134.2886,58.0772,21,0,0,0,0,0,0,0,0
9923265,,-134.5725,57.4897,21,0,0,0,0,0,0,0,0
9923270,,-152.4939,58.4722,21,0,0,0,0,0,0,0,0
9923275,,-161.1131,58.6553,21,0,0,0,0,0,0,0,0
9923280,,-152.1614,58.9422,21,0,0,0,0,0,0,0,0
9923285,,-150.6917,59.3067,21,0,0,0,0,0,0,0,0
9923290,,-150.3114,59.4205,21,0,0,0,0,0,0,0,0
9923295,,-144.5039,59.8944,21,0,0,0,0,0,0,0,0
9923300,,-147.9922,60.0403,21,0,0,0,0,0,0,0,0
9923305,,-148.0278,59.9467,21,0,0,0,0,0,0,0,0
9923310,,-148.0339,60.1894,21,0,0,0,0,0,0,0,0
9923315,,-147.1936,60.3533,21,0,0,0,0,0,0,0,0
9923320,,-147.9097,60.2347,21,0,0,0,0,0,0,0,0
9923325,,-148.0794,60.2828,21,0,0,0,0,0,0,0,0
9923330,,-167.4181,60.1894,21,0,0,0,0,0,0,0,0
9923335,,-146.3539,60.4075,21,0,0,0,0,0,0,0,0
9923340,,-172.5203,60.3883,21,0,0,0,0,0,0,0,0
9923345,,-151.9511,60.5122,21,0,0,0,0,0,0,0,0
9923350,,-145.7497,60.5947,21,0,0,0,0,0,0,0,0
9923355,,-147.3728,60.6617,21,0,0,0,0,0,0,0,0
9923360,,-148.1408,60.6422,21,0,0,0,0,0,0,0,0
9923365,,-165.0175,60.8744,21,0,0,0,0,0,0,0,0
9923370,,-146.7441,60.8814,21,0,0,0,0,0,0,0,0
9923375,,-147.1508,60.8603,21,0,0,0,0,0,0,0,0
9923380,,-170.3189,63.2547,21,0,0,0,0,0,0,0,0
9923385,,-170.3622,63.2825,21,0,0,0,0,0,0,0,0
9923390,,-170.4858,63.3411,21,0,0,0,0,0,0,0,0
9923395,,-170.5436,63.3597,21,0,0,0,0,0,0,0,0
9923400,,-162.3775,63.5444,21,0,0,0,0,0,0,0,0
9923405,,-170.3,63.6942,21,0,0,0,0,0,0,0,0
9923410,,-171.4611,63.3147,21,0,0,0,0,0,0,0,0
9923415,,-166.4436,66.1808,21,0,0,0,0,0,0,0,0
9923420,,-164.7622,66.5383,21,0,0,0,0,0,0,0,0
9923425,,-155.9736,70.7558,21,0,0,0,0,0,0,0,0
9923430,,-152.0761,70.575,21,0,0,0,0,0,0,0,0
9923435,,-144.9522,69.9683,21,0,0,0,0,0,0,0,0
9923440,,-139.1889,60.0889,21,0,0,0,0,0,0,0,0
9923445,,-131.8242,56.5969,21,0,0,0,0,0,0,0,0
9923450,,-131.0086,55.0042,21,0,0,0,0,0,0,0,0
9923455,,-131.0103,56.1064,21,0,0,0,0,0,0,0,0
9923460,,-131.7697,56.1969,21,0,0,0,0,0,0,0,0
9923465,,-133.0006,57.515,21,0,0,0,0,0,0,0,0
9923470,,-134.1542,58.1978,21,0,0,0,0,0,0,0,0
9923475,,-135.5506,59.2289,21,0,0,0,0,0,0,0,0
9923480,,-136.1622,59.0336,21,0,0,0,0,0,0,0,0
9923485,,-136.0275,58.3872,21,0,0,0,0,0,0,0,0
9923490,,-139.2856,59.5714,21,0,0,0,0,0,0,0,0
9923495,,-141.3908,60.1386,21,0,0,0,0,0,0,0,0
9923500,,-145.8594,60.4917,21,0,0,0,0,0,0,0,0
9923505,,-146.1241,60.8433,21,0,0,0,0,0,0,0,0
9923510,,-147.8653,60.8325,21,0,0,0,0,0,0,0,0
9923515,,-148.6842,60.4483,21,0,0,0,0,0,0,0,0
9923520,,-148.4358,59.9489,21,0,0,0,0,0,0,0,0
9923525,,-149.7436,59.6586,21,0,0,0,0,0,0,0,0
9923530,,-150.2136,59.7167,21,0,0,0,0,0,0,0,0
9923535,,-150.9928,59.7772,21,0,0,0,0,0,0,0,0
9923540,,-149.0281,60.8478,21,0,0,0,0,0,0,0,0
9923545,,-153.1031,60.2894,21,0,0,0,0,0,0,0,0
9923550,,-154.2336,58.1311,21,0,0,0,0,0,0,0,0
9923555,,-158.1205,56.2336,21,0,0,0,0,0,0,0,0
9923560,,-161.2542,55.3469,21,0,0,0,0,0,0,0,0
9923565,,-162.4542,55.0383,21,0,0,0,0,0,0,0,0
9923570,,-163.3603,54.8119,21,0,0,0,0,0,0,0,0
9923575,,-160.5747,55.9867,21,0,0,0,0,0,0,0,0
9923580,,-157.3967,57.4905,21,0,0,0,0,0,0,0,0
9923585,,-156.7792,59.1514,21,0,0,0,0,0,0,0,0
9923590,,-158.8975,58.3955,21,0,0,0,0,0,0,0,0
9923595,,-161.7053,59.4967,21,0,0,0,0,0,0,0,0
9923600,,-162.5217,59.9928,21,0,0,0,0,0,0,0,0
9923605,,-164.4292,60.5533,21,0,0,0,0,0,0,0,0
9923610,,-163.5514,60.9039,21,0,0,0,0,0,0,0,0
9923615,,-165.1637,61.17,21,0,0,0,0,0,0,0,0
9923620,,-164.8453,61.4944,21,0,0,0,0,0,0,0,0
9923625,,-165.2875,61.3339,21,0,0,0,0,0,0,0,0
9923630,,-165.2472,62.4461,21,0,0,0,0,0,0,0,0
9923635,,-164.3183,63.0069,21,0,0,0,0,0,0,0,0
9923640,,-160.7775,63.8686,21,0,0,0,0,0,0,0,0
9923645,,-163.17,64.6553,21,0,0,0,0,0,0,0,0
9923650,,-168.1311,65.6655,21,0,0,0,0,0,0,0,0
9923655,,-161.0034,66.2042,21,0,0,0,0,0,0,0,0
9923660,,-161.6006,66.4478,21,0,0,0,0,0,0,0,0
9923665,,-161.5011,66.9792,21,0,0,0,0,0,0,0,0
9923670,,-166.8278,68.3508,21,0,0,0,0,0,0,0,0
9923675,,-162.1189,70.1517,21,0,0,0,0,0,0,0,0
9923680,,-160.1244,70.6153,21,0,0,0,0,0,0,0,0
9923685,,-135.6253,58.3831,21,0,0,0,0,0,0,0,0
9923690,,-3.6336,9.9544,21,0,0,0,0,0,0,0,0
9923695,,-4.3372,13.1217,21,0,0,0,0,0,0,0,0
9923700,,-2.4747,14.2875,21,0,0,0,0,0,0,0,0
9923705,,0.6022,13.7039,21,0,0,0,0,0,0,0,0
9923710,,2.1425,12.6944,21,0,0,0,0,0,0,0,0
9923715,,-0.1498,11.1385,21,0,0,0,0,0,0,0,0
9923720,,-56.8114,-30.1053,21,0,0,0,0,0,0,0,0
9923725,,-53.5228,-33.1478,21,0,0,0,0,0,0,0,0
9923730,,-57.8403,-34.4947,21,0,0,0,0,0,0,0,0
9923735,,-58.1992,-32.4503,21,0,0,0,0,0,0,0,0
9923740,,60.1403,41.3811,21,0,0,0,0,0,0,0,0
9923745,,58.0266,42.5046,21,0,0,0,0,0,0,0,0
9923750,,58.5697,45.5711,21,0,0,0,0,0,0,0,0
9923755,,66.0292,42.0031,21,0,0,0,0,0,0,0,0
9923760,,69.0564,41.3794,21,0,0,0,0,0,0,0,0
9923765,,71.6914,41.5563,21,0,0,0,0,0,0,0,0
9923770,,70.3755,40.3764,21,0,0,0,0,0,0,0,0
9923775,,69.308,40.2014,21,0,0,0,0,0,0,0,0
9923780,,67.3764,39.2125,21,0,0,0,0,0,0,0,0
9923785,,66.6439,38.0031,21,0,0,0,0,0,0,0,0
9923790,,-61.4169,12.5903,21,0,0,0,0,0,0,0,0
9923795,,-61.2167,12.9981,21,0,0,0,0,0,0,0,0
9923800,,-61.2814,13.2078,21,0,0,0,0,0,0,0,0
9923805,,-61.0808,8.6103,21,0,0,0,0,0,0,0,0
9923810,,-61.0478,8.6294,21,0,0,0,0,0,0,0,0
9923815,,-61.0419,8.6403,21,0,0,0,0,0,0,0,0
9923820,,-60.9761,8.7258,21,0,0,0,0,0,0,0,0
9923825,,-61.0706,8.8925,21,0,0,0,0,0,0,0,0
9923830,,-60.8703,9.1083,21,0,0,0,0,0,0,0,0
9923835,,-60.8414,9.1167,21,0,0,0,0,0,0,0,0
9923840,,-62.2492,9.8569,21,0,0,0,0,0,0,0,0
9923845,,-62.6475,10.3025,21,0,0,0,0,0,0,0,0
9923850,,-65.2686,10.8811,21,0,0,0,0,0,0,0,0
9923855,,-64.4058,10.9675,21,0,0,0,0,0,0,0,0
9923860,,-66.5864,11.7717,21,0,0,0,0,0,0,0,0
9923865,,-66.1158,11.7736,21,0,0,0,0,0,0,0,0
9923870,,-69.7708,11.6961,21,0,0,0,0,0,0,0,0
9923875,,-63.6975,10.4856,21,0,0,0,0,0,0,0,0
9923880,,-62.7821,10.3997,21,0,0,0,0,0,0,0,0
9923885,,-62.6133,10.2228,21,0,0,0,0,0,0,0,0
9923890,,-62.1886,10.0158,21,0,0,0,0,0,0,0,0
9923895,,-61.0822,9.1022,21,0,0,0,0,0,0,0,0
9923900,,-61.0739,8.4008,21,0,0,0,0,0,0,0,0
9923905,,-60.2886,7.0572,21,0,0,0,0,0,0,0,0
9923910,,-60.985,4.5206,21,0,0,0,0,0,0,0,0
9923915,,-64.7953,4.2814,21,0,0,0,0,0,0,0,0
9923920,,-65.5189,0.6497,21,0,0,0,0,0,0,0,0
9923925,,-67.8283,2.825,21,0,0,0,0,0,0,0,0
9923930,,-70.1192,6.9758,21,0,0,0,0,0,0,0,0
9923935,,-73.3781,9.1714,21,0,0,0,0,0,0,0,0
9923940,,-71.9683,11.5558,21,0,0,0,0,0,0,0,0
9923945,,-71.4975,10.96,21,0,0,0,0,0,0,0,0
9923950,,-69.7708,11.6961,21,0,0,0,0,0,0,0,0
9923955,,-64.6608,18.3839,21,0,0,0,0,0,0,0,0
9923960,,-64.4122,18.5061,21,0,0,0,0,0,0,0,0
9923965,,-64.4081,18.7358,21,0,0,0,0,0,0,0,0
9923970,,106.6003,8.6478,21,0,0,0,0,0,0,0,0
9923975,,106.2628,9.5289,21,0,0,0,0,0,0,0,0
9923980,,106.4186,9.9344,21,0,0,0,0,0,0,0,0
9923985,,106.5869,10.2569,21,0,0,0,0,0,0,0,0
9923990,,106.6372,10.27,21,0,0,0,0,0,0,0,0
9923995,,107.0925,10.3222,21,0,0,0,0,0,0,0,0
9924000,,106.8875,10.5106,21,0,0,0,0,0,0,0,0
9924005,,108.9303,10.5503,21,0,0,0,0,0,0,0,0
9924010,,106.8714,10.5955,21,0,0,0,0,0,0,0,0
9924015,,106.9047,10.5208,21,0,0,0,0,0,0,0,0
9924020,,106.7532,10.661,21,0,0,0,0,0,0,0,0
9924025,,109.3328,12.1878,21,0,0,0,0,0,0,0,0
9924030,,109.3872,12.3497,21,0,0,0,0,0,0,0,0
9924035,,107.6612,16.5726,21,0,0,0,0,0,0,0,0
9924040,,107.7303,20.1278,21,0,0,0,0,0,0,0,0
9924045,,107.068,20.7275,21,0,0,0,0,0,0,0,0
9924050,,106.7191,20.8708,21,0,0,0,0,0,0,0,0
9924055,,106.7814,20.9225,21,0,0,0,0,0,0,0,0
9924060,,106.948,20.9364,21,0,0,0,0,0,0,0,0
9924065,,106.8939,20.9655,21,0,0,0,0,0,0,0,0
9924070,,107.4547,20.9439,21,0,0,0,0,0,0,0,0
9924075,,107.4733,20.9544,21,0,0,0,0,0,0,0,0
9924080,,106.7536,20.9508,21,0,0,0,0,0,0,0,0
9924085,,107.4628,20.903,21,0,0,0,0,0,0,0,0
9924090,,107.4628,20.903,21,0,0,0,0,0,0,0,0
9924095,,107.5783,20.9772,21,0,0,0,0,0,0,0,0
9924100,,107.5092,21.1333,21,0,0,0,0,0,0,0,0
9924105,,107.6044,21.2189,21,0,0,0,0,0,0,0,0
9924110,,107.7428,21.3089,21,0,0,0,0,0,0,0,0
9924115,,105.5775,23.0592,21,0,0,0,0,0,0,0,0
9924120,,107.37,21.0222,21,0,0,0,0,0,0,0,0
9924125,,105.6139,18.9772,21,0,0,0,0,0,0,0,0
9924130,,109.27,11.8925,21,0,0,0,0,0,0,0,0
9924135,,106.9997,10.6572,21,0,0,0,0,0,0,0,0
9924140,,106.7441,10.67,21,0,0,0,0,0,0,0,0
9924145,,106.7386,10.4694,21,0,0,0,0,0,0,0,0
9924150,,106.2905,10.2508,21,0,0,0,0,0,0,0,0
9924155,,106.1941,9.3669,21,0,0,0,0,0,0,0,0
9924160,,105.1019,10.9556,21,0,0,0,0,0,0,0,0
9924165,,107.5475,12.3536,21,0,0,0,0,0,0,0,0
9924170,,107.4647,16.0786,21,0,0,0,0,0,0,0,0
9924175,,103.8794,19.2936,21,0,0,0,0,0,0,0,0
9924180,,104.6436,20.6603,21,0,0,0,0,0,0,0,0
9924185,,102.6767,21.6558,21,0,0,0,0,0,0,0,0
9924190,,103.9644,22.4991,21,0,0,0,0,0,0,0,0
9924195,,-64.8961,17.6767,21,0,0,0,0,0,0,0,0
9924200,,-64.6653,18.3322,21,0,0,0,0,0,0,0,0
9924205,,23.2847,-17.6625,21,0,0,0,0,0,0,0,0
9924210,,23.6156,-18.4851,21,0,0,0,0,0,0,0,0
9924215,,20.0009,-24.7654,21,0,0,0,0,0,0,0,0
9924220,,17.0636,-28.0286,21,0,0,0,0,0,0,0,0
9924225,,11.8047,-18.0819,21,0,0,0,0,0,0,0,0
9924230,,18.9158,-17.8156,21,0,0,0,0,0,0,0,0
9924235,,-178.1895,-14.2361,21,0,0,0,0,0,0,0,0
9924240,,-176.1614,-13.3528,21,0,0,0,0,0,0,0,0
9924245,,-172.2859,-13.4864,21,0,0,0,0,0,0,0,0
9924250,,31.3308,-25.7514,21,0,0,0,0,0,0,0,0
9924255,,30.8189,-26.8106,21,0,0,0,0,0,0,0,0
9924260,,53.3408,12.1089,21,0,0,0,0,0,0,0,0
9924265,,52.2342,12.2011,21,0,0,0,0,0,0,0,0
9924270,,43.3961,12.6664,21,0,0,0,0,0,0,0,0
9924275,,53.7536,12.3081,21,0,0,0,0,0,0,0,0
9924280,,42.7939,13.7811,21,0,0,0,0,0,0,0,0
9924285,,42.7875,13.91,21,0,0,0,0,0,0,0,0
9924290,,52.2319,15.6742,21,0,0,0,0,0,0,0,0
9924295,,43.9572,12.5928,21,0,0,0,0,0,0,0,0
9924300,,43.2061,16.6722,21,0,0,0,0,0,0,0,0
9924305,,48.7664,18.2664,21,0,0,0,0,0,0,0,0
9924310,,24.97,-17.5597,21,0,0,0,0,0,0,0,0
9924315,,23.9862,-10.8705,21,0,0,0,0,0,0,0,0
9924320,,26.8686,-11.9736,21,0,0,0,0,0,0,0,0
9924325,,29.5894,-13.2219,21,0,0,0,0,0,0,0,0
9924330,,28.3633,-11.5508,21,0,0,0,0,0,0,0,0
9924335,,31.0411,-8.5903,21,0,0,0,0,0,0,0,0
9924340,,33.5458,-12.3594,21,0,0,0,0,0,0,0,0
9924345,,30.4158,-15.6319,21,0,0,0,0,0,0,0,0
9924350,,25.2644,-17.8022,21,0,0,0,0,0,0,0,0
9924355,,33.0189,-19.9433,21,0,0,0,0,0,0,0,0
9924360,,29.3736,-22.1924,21,0,0,0,0,0,0,0,0
9924365,,27.22,-20.0917,21,0,0,0,0,0,0,0,0
9924370,,28.7594,-16.5522,21,0,0,0,0,0,0,0,0
9924375,,32.9811,-16.7091,21,0,0,0,0,0,0,0,0
9924380,,121.86,-10.6103,21,0,0,0,0,0,0,0,0
9924385,,123.4005,-10.3428,21,0,0,0,0,0,0,0,0
9924390,,120.8103,-9.9792,21,0,0,0,0,0,0,0,0
9924395,,125.164,-9.0661,21,0,0,0,0,0,0,0,0
9924400,,124.3431,-9.4634,21,0,0,0,0,0,0,0,0
9924405,,115.47,-8.7344,21,0,0,0,0,0,0,0,0
9924410,,119.6331,-8.6008,21,0,0,0,0,0,0,0,0
9924415,,122.9694,-8.5725,21,0,0,0,0,0,0,0,0
9924420,,113.3889,-8.4972,21,0,0,0,0,0,0,0,0
9924425,,124.1153,-8.5556,21,0,0,0,0,0,0,0,0
9924430,,123.9391,-8.2425,21,0,0,0,0,0,0,0,0
9924435,,123.2811,-8.4058,21,0,0,0,0,0,0,0,0
9924440,,116.5492,-8.775,21,0,0,0,0,0,0,0,0
9924445,,127.6683,-8.2444,21,0,0,0,0,0,0,0,0
9924450,,128.8283,-8.1989,21,0,0,0,0,0,0,0,0
9924455,,117.6758,-8.1561,21,0,0,0,0,0,0,0,0
9924460,,138.8736,-8.4147,21,0,0,0,0,0,0,0,0
9924465,,119.178,-8.7203,21,0,0,0,0,0,0,0,0
9924470,,117.1228,-8.3786,21,0,0,0,0,0,0,0,0
9924475,,122.9811,-8.1494,21,0,0,0,0,0,0,0,0
9924480,,122.2883,-8.6444,21,0,0,0,0,0,0,0,0
9924485,,124.5778,-8.1358,21,0,0,0,0,0,0,0,0
9924490,,119.0725,-8.2675,21,0,0,0,0,0,0,0,0
9924495,,115.7078,-8.4092,21,0,0,0,0,0,0,0,0
9924500,,128.1274,-8.1717,21,0,0,0,0,0,0,0,0
9924505,,131.1803,-8.1297,21,0,0,0,0,0,0,0,0
9924510,,127.2139,-8.1133,21,0,0,0,0,0,0,0,0
9924515,,126.7214,-7.6731,21,0,0,0,0,0,0,0,0
9924520,,130.9841,-7.6642,21,0,0,0,0,0,0,0,0
9924525,,127.4819,-7.5289,21,0,0,0,0,0,0,0,0
9924530,,138.1547,-7.5139,21,0,0,0,0,0,0,0,0
9924535,,130.865,-7.4942,21,0,0,0,0,0,0,0,0
9924540,,121.7786,-7.4244,21,0,0,0,0,0,0,0,0
9924545,,121.0933,-7.3047,21,0,0,0,0,0,0,0,0
9924550,,131.263,-7.3006,21,0,0,0,0,0,0,0,0
9924555,,120.9314,-7.2836,21,0,0,0,0,0,0,0,0
9924560,,131.9272,-7.1069,21,0,0,0,0,0,0,0,0
9924565,,114.2933,-7.0825,21,0,0,0,0,0,0,0,0
9924570,,128.6152,-7.0647,21,0,0,0,0,0,0,0,0
9924575,,120.7417,-7.0756,21,0,0,0,0,0,0,0,0
9924580,,115.2933,-6.8388,21,0,0,0,0,0,0,0,0
9924585,,138.7867,-6.8408,21,0,0,0,0,0,0,0,0
9924590,,131.5358,-6.8014,21,0,0,0,0,0,0,0,0
9924595,,134.6689,-6.7742,21,0,0,0,0,0,0,0,0
9924600,,134.6839,-6.5611,21,0,0,0,0,0,0,0,0
9924605,,134.5422,-6.5358,21,0,0,0,0,0,0,0,0
9924610,,134.858,-6.2894,21,0,0,0,0,0,0,0,0
9924615,,134.5147,-6.585,21,0,0,0,0,0,0,0,0
9924620,,134.1564,-6.0475,21,0,0,0,0,0,0,0,0
9924625,,106.1633,-6.0142,21,0,0,0,0,0,0,0,0
9924630,,111.1528,-6.7,21,0,0,0,0,0,0,0,0
9924635,,114.6211,-8.7467,21,0,0,0,0,0,0,0,0
9924640,,106.4233,-7.3714,21,0,0,0,0,0,0,0,0
9924645,,123.9658,-5.9481,21,0,0,0,0,0,0,0,0
9924650,,120.5614,-6.0244,21,0,0,0,0,0,0,0,0
9924655,,104.8361,-5.8281,21,0,0,0,0,0,0,0,0
9924660,,132.7413,-5.9503,21,0,0,0,0,0,0,0,0
9924665,,132.7386,-5.6392,21,0,0,0,0,0,0,0,0
9924670,,132.3766,-5.5383,21,0,0,0,0,0,0,0,0
9924675,,123.8108,-5.5992,21,0,0,0,0,0,0,0,0
9924680,,134.5772,-5.43,21,0,0,0,0,0,0,0,0
9924685,,132.8494,-6.0033,21,0,0,0,0,0,0,0,0
9924690,,123.5211,-5.2519,21,0,0,0,0,0,0,0,0
9924695,,121.9133,-5.0586,21,0,0,0,0,0,0,0,0
9924700,,115.7825,-4.8319,21,0,0,0,0,0,0,0,0
9924705,,122.7378,-4.6511,21,0,0,0,0,0,0,0,0
9924710,,129.9344,-4.5664,21,0,0,0,0,0,0,0,0
9924715,,129.8611,-4.5214,21,0,0,0,0,0,0,0,0
9924720,,123.2156,-5.2975,21,0,0,0,0,0,0,0,0
9924725,,131.6105,-4.4283,21,0,0,0,0,0,0,0,0
9924730,,133.3141,-4.1044,21,0,0,0,0,0,0,0,0
9924735,,131.3427,-4.1175,21,0,0,0,0,0,0,0,0
9924740,,101.0344,-4.0258,21,0,0,0,0,0,0,0,0
9924745,,131.2097,-3.9833,21,0,0,0,0,0,0,0,0
9924750,,131.4194,-3.9603,21,0,0,0,0,0,0,0,0
9924755,,134.1597,-3.935,21,0,0,0,0,0,0,0,0
9924760,,128.7791,-3.7039,21,0,0,0,0,0,0,0,0
9924765,,123.0577,-3.5781,21,0,0,0,0,0,0,0,0
9924770,,128.5633,-3.5767,21,0,0,0,0,0,0,0,0
9924775,,122.3519,-3.5608,21,0,0,0,0,0,0,0,0
9924780,,128.6647,-3.5383,21,0,0,0,0,0,0,0,0
9924785,,132.6233,-3.4214,21,0,0,0,0,0,0,0,0
9924790,,122.4719,-3.4569,21,0,0,0,0,0,0,0,0
9924795,,116.3828,-3.6456,21,0,0,0,0,0,0,0,0
9924800,,116.1183,-4.0361,21,0,0,0,0,0,0,0,0
9924805,,127.6361,-3.2258,21,0,0,0,0,0,0,0,0
9924810,,100.5006,-3.1272,21,0,0,0,0,0,0,0,0
9924815,,126.0175,-3.3544,21,0,0,0,0,0,0,0,0
9924820,,127.9917,-2.93,21,0,0,0,0,0,0,0,0
9924825,,106.8892,-3.0244,21,0,0,0,0,0,0,0,0
9924830,,128.8783,-3.2078,21,0,0,0,0,0,0,0,0
9924835,,129.8125,-2.9197,21,0,0,0,0,0,0,0,0
9924840,,107.0797,-2.9117,21,0,0,0,0,0,0,0,0
9924845,,100.4594,-3.3339,21,0,0,0,0,0,0,0,0
9924850,,131.6544,-2.6214,21,0,0,0,0,0,0,0,0
9924855,,107.6094,-3.2114,21,0,0,0,0,0,0,0,0
9924860,,100.0311,-2.8419,21,0,0,0,0,0,0,0,0
9924865,,99.7411,-2.3764,21,0,0,0,0,0,0,0,0
9924870,,134.5167,-2.3969,21,0,0,0,0,0,0,0,0
9924875,,123.1681,-2.1764,21,0,0,0,0,0,0,0,0
